RO11.No,RO12.No,RO21.No,RO22.No,RO31.No,RO32.No,RO41.No,RO42.No,RO11.Yes,RO12.Yes,RO21.Yes,RO22.Yes,RO31.Yes,RO32.Yes,RO41.Yes,RO42.Yes,variable
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 83.48499, 74.18436,221.13791,401.15539,305.18495, 11.90921,436.18701,112.13714,CI.l(95%).Total.SURVEY_LC1_2G2
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,  39.50023,  60.00894, 169.22763,2305.93528, 145.09918,  31.99857, 108.38041, -27.14356,CI.l(95%).Total.SURVEY_LC1_2H1
 2588.4392, 1279.4938, 3783.0055,11684.4606,11179.3580,  266.8333, 6078.2303, 4460.2414,13539.1038,12415.5719,15836.3648,10717.0547,11119.7264,  743.7861, 8544.6298, 9663.0575,CI.l(95%).Total.SURVEY_LU1_2U11
1057.217106,1176.723886,4742.663932,2714.383377,-127.289731,   4.116418,2250.798823,-309.425733,6805.510250,9029.722780,7984.841935,1976.096349,4845.048694, 258.508419,7569.468701,8558.582014,CI.l(95%).Total.SURVEY_LU1_2U12
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,  59.47642,  63.06594,  94.05587,1022.16889, 198.13116,  12.04556, 136.30141,  33.36047,CI.l(95%).Total.SURVEY_LU1_2U13
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-5.439212, 0.000000,25.837945,16.088479,-9.744379,22.300218,12.297590, 2.442390,79.691800,21.722286,CI.l(95%).Total.SURVEY_LU1_2U14
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.585260,3.503292,0.000000,0.000000,0.000000,3.878834,0.000000,4.201799,CI.l(95%).Total.SURVEY_LU1_2U15
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.390903,14.755548, 7.807372, 8.038521,34.562298, 4.189903,78.280964, 4.028490,CI.l(95%).Total.SURVEY_LU1_2U21
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 9.884010, 5.161594,13.312659,16.957776, 5.057380, 0.000000,12.435694, 8.673999,CI.l(95%).Total.SURVEY_LU1_2U22
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,390.54115,266.50819,544.62944,689.69178,586.23183, 99.94739,485.39219,412.66265,CI.l(95%).Total.SURVEY_LU1_2U31
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,16.567474, 7.336704, 7.980064,27.822249,25.101831, 4.053581,15.262112, 9.365041,CI.l(95%).Total.SURVEY_LU1_2U32
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000,20.2996834, 9.2033710, 8.4829367, 0.0000000, 0.4473478,-8.0949369,16.8261723, 4.3369997,CI.l(95%).Total.SURVEY_LU1_2U33
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  1.254019,  6.010349,  5.177605,  8.492935,-34.533412,  8.379807,  8.571031,  1.691488,CI.l(95%).Total.SURVEY_LU1_2U34
  0.000000,  3.857292,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  4.232858,  3.735079, 15.833657,-33.216256, 12.055637,  0.000000,  8.145189, 33.220816,  4.122242,CI.l(95%).Total.SURVEY_LU1_2U35
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,35.815218,19.237482,20.142663,38.431247, 3.452176,28.685372,14.385829,36.628697,CI.l(95%).Total.SURVEY_LU1_2U36
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,481.4366,501.8159,349.0124,460.6643,577.7151,112.0716,554.4960,381.0034,CI.l(95%).Total.SURVEY_LU1_2U37
 3.505551, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,80.420769,33.730289,24.741400,23.604113,69.080562,20.682321,29.942572,72.691797,CI.l(95%).Total.SURVEY_LU1_2U41
   0.0000000,   4.6273074,   0.0000000,  -0.1300232,   4.2369363,   0.0000000,   0.0000000,  -6.1000777,1375.1181410,1275.8437916,1078.3780872,3312.0449921, 946.6026053,  79.9677752,1557.5509024,1147.6200546,CI.l(95%).Total.SURVEY_LU1_2U42
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,191.50119,174.10108,177.61388,140.38664,150.06346, 33.65349,213.74961,165.76210,CI.l(95%).Total.SURVEY_LC1_3A11
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  3.812044,  1.676559,  0.000000, -5.039102,-12.200831,  0.000000,  8.730229,CI.l(95%).Total.SURVEY_LC1_3A12
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  8.158823,  0.000000,  0.000000,  6.725331,-17.178886,  4.189903,  1.930336,  0.000000,CI.l(95%).Total.SURVEY_LC1_3A13
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 77.32226, 70.07632, 69.65260,140.08824,202.39215, 78.55086, 70.26280, 26.88803,CI.l(95%).Total.SURVEY_LC1_3A21
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,306.97787,217.22565,368.58953,286.48798,317.26308, 46.80825,204.91909,329.68884,CI.l(95%).Total.SURVEY_LC1_3A22
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,21.643192, 9.532083,14.851525,25.690367,17.866395, 8.379807,31.980792,16.396531,CI.l(95%).Total.SURVEY_LC1_3A30
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000, 460.97042, 212.92193, 928.95578,1036.29813,1107.90962,  51.70313, 607.67355, 469.56360,CI.l(95%).Total.SURVEY_LC1_3B11
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.729587,-2.158641,39.703953,32.403448,76.120511,17.200023, 0.000000,95.944044,CI.l(95%).Total.SURVEY_LC1_3B12
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.891207, 34.842367,103.212015,149.264600,256.759510,  9.517519, 27.966454, 78.667425,CI.l(95%).Total.SURVEY_LC1_3B13
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-6.749217,10.379026,-2.625562, 9.222289,19.037822, 0.000000,39.321769,10.009691,CI.l(95%).Total.SURVEY_LC1_3B14
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-4.032636, 0.000000,29.284289, 3.962456,34.072492, 2.441295,15.400278,-6.114994,CI.l(95%).Total.SURVEY_LC1_3B15
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,1328.70810,1208.99904,2579.93162,1063.72743,1486.08838,  94.79197, 735.14967, 795.42559,CI.l(95%).Total.SURVEY_LC1_3B16
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 2.7972497,-5.2499795, 0.0000000, 0.0000000, 0.4487068, 2.4412947, 1.4076036, 4.7746559,CI.l(95%).Total.SURVEY_LC1_3B18
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000,-8.2922590,-8.4367158, 0.4091108, 0.0000000, 0.0000000, 0.0000000,CI.l(95%).Total.SURVEY_LC1_3B19
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-6.014902,66.022762,29.399349, 0.000000, 3.505345, 0.000000, 0.000000, 4.692833,CI.l(95%).Total.SURVEY_LC1_3B21
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000,42.1978536, 0.0000000, 0.4589895, 0.0000000, 0.0000000, 0.0000000,CI.l(95%).Total.SURVEY_LC1_3B22
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-8.436716, 3.670202, 0.000000, 0.000000, 0.000000,CI.l(95%).Total.SURVEY_LC1_3B23
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000, 339.82298,  99.05415,1432.69588, 760.13383, 842.44303,  75.85110, 555.47435, 120.95411,CI.l(95%).Total.SURVEY_LC1_3B31
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 75.32893, 10.16166,194.11550,173.90323,522.71685, 79.60403, 33.85662,130.66234,CI.l(95%).Total.SURVEY_LC1_3B32
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,-13.590908, 50.489718, 84.199396, -8.436716, 27.417865,  0.000000,  0.000000, 45.503880,CI.l(95%).Total.SURVEY_LC1_3B33
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000,-7.2029364, 0.0000000, 0.4091108, 0.0000000, 0.0000000, 0.0000000,CI.l(95%).Total.SURVEY_LC1_3B35
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.812044,0.000000,0.000000,0.000000,0.000000,1.578436,4.120475,CI.l(95%).Total.SURVEY_LC1_3B37
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-8.753186, 0.000000,CI.l(95%).Total.SURVEY_LC1_3B41
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 3.5852604,-0.1164605, 0.0000000,-4.1187779, 4.3535929, 0.0000000,11.8532498, 0.0000000,CI.l(95%).Total.SURVEY_LC1_3B42
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.570038, 6.987468,-2.653458, 6.826243,46.123868, 6.320128, 4.121681, 4.120475,CI.l(95%).Total.SURVEY_LC1_3B43
0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,4.3337176,0.4093084,0.0000000,0.0000000,0.0000000,CI.l(95%).Total.SURVEY_LC1_3B44
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.623603,0.000000,0.000000,0.000000,CI.l(95%).Total.SURVEY_LC1_3B45
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 7.711651,10.808084, 3.638243, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,CI.l(95%).Total.SURVEY_LC1_3B51
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,258.78175,376.08877,464.76417,305.76995,167.66469, 17.29366,193.46156, 83.11383,CI.l(95%).Total.SURVEY_LC1_3B52
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 4.2185768, 9.5564178,-8.0814674,-8.4367158, 0.4589895,10.2917103, 4.0300424,10.0662856,CI.l(95%).Total.SURVEY_LC1_3B53
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  4.020250,  0.000000,-24.514930,  0.000000,  7.311401,  0.000000, -9.089840,  0.000000,CI.l(95%).Total.SURVEY_LC1_3B54
  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000, 12.0787670, 15.2417258, -3.1200078,  0.0000000,  0.4589895,  3.8788336, 89.5660334,-11.4784383,CI.l(95%).Total.SURVEY_LC1_3B55
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,166.446321, 29.719774,  4.034619,  8.895990, 47.309299,  3.973364, 25.182490, 25.524265,CI.l(95%).Total.SURVEY_LC1_3B71
  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.1771126,  7.7452173, -3.9267610,  8.2546253,  3.6581703,  0.0000000,-30.7601940,  0.0000000,CI.l(95%).Total.SURVEY_LC1_3B72
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 2.497631, 0.000000, 2.796643,-2.963824, 0.000000, 0.000000,13.458669, 1.055038,CI.l(95%).Total.SURVEY_LC1_3B73
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.526608,  1.311305,  8.075944,  2.854679,-19.284240,  7.757667,  3.597577,  1.927495,CI.l(95%).Total.SURVEY_LC1_3B74
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,120.660626, 43.865359,  7.216091,  1.520333, 32.904568,  3.983840, 47.191720, 55.821210,CI.l(95%).Total.SURVEY_LC1_3B75
  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000, 12.5541757,  5.3952454, 31.5862408,240.6968216, 17.5967309,  7.7576672, 48.5273863, -0.6122079,CI.l(95%).Total.SURVEY_LC1_3B82
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.505551, 0.000000, 3.808199,-3.390971, 0.000000, 0.000000, 0.000000, 4.028490,CI.l(95%).Total.SURVEY_LC1_3B83
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-4.541279, 0.000000, 0.000000, 0.000000, 4.037612, 0.000000, 1.465742, 0.000000,CI.l(95%).Total.SURVEY_LC1_3B84
 2158.4986, 1141.1947, 3363.7077,11003.3008,10795.7488,  238.1133, 5686.8676, 4104.0049,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,CI.l(95%).Total.SURVEY_LC1_3Bx1
271.7859,101.8130,314.7163,536.4276,292.1834, 28.7200,295.7426,292.6199,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,CI.l(95%).Total.SURVEY_LC1_3Bx2
   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,5536.703,3604.348,4861.146,2014.837,4777.326, 270.917,7026.738,8530.424,CI.l(95%).Total.SURVEY_LC1_3C10
 0.000000, 0.000000,-9.744379, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,CI.l(95%).Total.SURVEY_LC1_3C1x
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,-730.34360,-824.21598,1583.05378,   0.00000,  67.16043,   0.00000, 187.75624,  41.39353,CI.l(95%).Total.SURVEY_LC1_3C21
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -3.161306,  7.145797,-71.429835, -7.895530,  0.000000,  0.000000, 18.130439,  0.000000,CI.l(95%).Total.SURVEY_LC1_3C22
   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,  -2.836352,-938.296642,  -9.744379,   0.000000,   8.893729,   0.000000,  29.376230,   4.188212,CI.l(95%).Total.SURVEY_LC1_3C23
-480.86667,-648.46152,1919.88630, -58.12430,  63.38187,   0.00000,  65.29896,  44.07464,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,CI.l(95%).Total.SURVEY_LC1_3C2x
    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.795112,-1119.849948,  -31.802327,    0.000000,    4.517995,    0.000000,    6.812599,    9.076643,CI.l(95%).Total.SURVEY_LC1_3C31
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.981019, 8.568739, 0.000000, 0.000000, 0.000000, 0.000000,-5.746220, 0.000000,CI.l(95%).Total.SURVEY_LC1_3C32
   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   3.807331,-972.329406, 588.753575, -85.698075,  12.636109,   0.000000, 146.851737,   7.510332,CI.l(95%).Total.SURVEY_LC1_3C33
-221.735255,  49.496281,2577.345310,2462.308179,-190.671603,   4.116418,2141.942156,-370.672766,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,CI.l(95%).Total.SURVEY_LC1_3C3x
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,573.39332,508.59572,381.06625,209.71826,204.59731, 16.50289,523.86856,271.71012,CI.l(95%).Total.SURVEY_LC1_3D10
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.019692,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,CI.l(95%).Total.SURVEY_LC1_3D1x
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,641.35096,318.71256,385.73898,142.19530,237.85573, 16.92335,300.68588,493.66404,CI.l(95%).Total.SURVEY_LC1_3D20
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,1774.01686,1830.01400,1179.37594, 722.21975, 295.33945,  65.04929, 892.38500, 790.30629,CI.l(95%).Total.SURVEY_LC1_3E10
   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,6593.581,7195.999,6028.216,3220.930,3006.857, 122.961,2947.374,3681.487,CI.l(95%).Total.SURVEY_LC1_3E20
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,568.96478,469.66339,403.64221,599.20340,726.01804, 75.61523,969.77085,381.82401,CI.l(95%).Total.SURVEY_LC1_3E30
 0.0000000, 0.0000000, 0.0000000,-0.1300232, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000,CI.l(95%).Total.SURVEY_LC1_3E3x
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  9.35730, 51.69714,-21.90985, 21.35116, 52.17993,  0.00000, 50.42874, 48.31238,CI.l(95%).Total.SURVEY_LC1_3F10
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.126390, 4.783910, 8.239579, 4.594739,21.323274, 3.878834,10.386132, 4.597396,CI.l(95%).Total.SURVEY_LC1_3F20
 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000,-3.0858, 0.0000, 0.0000, 0.0000,CI.l(95%).Total.SURVEY_LC1_3F30
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000, 387.71601,  46.18056, 317.02279,1436.43854,1492.87173, 108.14956, 435.77575,1655.01037,CI.l(95%).Total.SURVEY_LC1_3F40
0.000000,0.000000,0.000000,0.000000,4.236936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,CI.l(95%).Total.SURVEY_LC1_3F4x
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,  71.52433,  56.26382, 109.52403,1153.34075, 184.64716,  27.88976, 108.98484,  41.40616,CI.l(95%).Total.SURVEY_LC1_3G11
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.594739,0.000000,0.000000,0.000000,0.000000,CI.l(95%).Total.SURVEY_LC1_3G12
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 83.48499, 74.18436,221.13791,401.15539,305.18495, 11.90921,436.18701,112.13714,CI.l(95%).Total.SURVEY_LC1_3G21
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,  39.50023,  60.00894, 165.07655,2305.93528, 145.09918,  31.99857, 108.38041, -27.14356,CI.l(95%).Total.SURVEY_LC1_3H11
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.151084,0.000000,0.000000,0.000000,0.000000,0.000000,CI.l(95%).Total.SURVEY_LC1_3H12
 2493.007, 1202.336, 3688.943,11587.850,11127.444,  258.377, 5974.035, 4377.547,12857.400,11885.503,15250.518,10320.826,10486.940,  686.268, 7687.752, 9290.247,CI.l(95%).Total.SURVEY_LU1_3U111
  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.4589895,  0.0000000,  0.0000000,  0.0000000,472.2162780,380.5018464,312.2039831,256.1631784,497.1128132, 43.6506552,643.6628675,265.0408481,CI.l(95%).Total.SURVEY_LU1_3U112
 47.522675,-14.368588, 37.717895, 70.551480, 28.384194,  8.456258, 36.087813, 70.512973, -5.937833, 16.175945, 23.380927, 12.360340, -8.155088,  7.862673, 20.341789,  0.000000,CI.l(95%).Total.SURVEY_LU1_3U113
1057.217106,1176.723886,4742.663932,2714.383377,-127.289731,   4.116418,2250.798823,-309.425733,6805.510250,9029.722780,7984.841935,1976.096349,4845.048694, 258.508419,7569.468701,8558.582014,CI.l(95%).Total.SURVEY_LU1_3U120
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,  59.47642,  63.06594,  94.05587,1022.16889, 198.13116,  12.04556, 136.30141,  33.36047,CI.l(95%).Total.SURVEY_LU1_3U130
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-5.439212, 0.000000,25.837945,16.088479,-9.744379,22.300218,12.297590, 2.442390,79.691800,21.722286,CI.l(95%).Total.SURVEY_LU1_3U140
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.585260,3.503292,0.000000,0.000000,0.000000,3.878834,0.000000,4.201799,CI.l(95%).Total.SURVEY_LU1_3U150
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.390903,14.755548, 7.807372, 8.038521,34.562298, 4.189903,78.280964, 4.028490,CI.l(95%).Total.SURVEY_LU1_3U210
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.865790,0.000000,0.652783,0.000000,0.000000,0.000000,0.000000,CI.l(95%).Total.SURVEY_LU1_3U221
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.968412,0.000000,CI.l(95%).Total.SURVEY_LU1_3U222
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-3.005763, 0.000000, 0.000000,12.713643, 4.318519, 0.000000, 0.000000, 0.000000,CI.l(95%).Total.SURVEY_LU1_3U223
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.217339, 0.000000,-4.967235, 0.000000, 4.233641, 0.000000,CI.l(95%).Total.SURVEY_LU1_3U224
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.673999,CI.l(95%).Total.SURVEY_LU1_3U225
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-3.350894,-3.161461, 1.676559, 0.000000,-4.917695, 0.000000, 4.233641, 0.000000,CI.l(95%).Total.SURVEY_LU1_3U226
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.386172,3.503292,5.357161,0.000000,0.000000,0.000000,0.000000,0.000000,CI.l(95%).Total.SURVEY_LU1_3U227
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 7.7809694, 5.9707685,-0.5243406, 4.6126966, 0.0000000, 0.0000000,-2.3101682, 4.1510573,CI.l(95%).Total.SURVEY_LU1_3U311
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,323.20162,181.55693,349.26117,283.81268,341.02256, 59.23678,193.81118,325.02172,CI.l(95%).Total.SURVEY_LU1_3U312
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 19.68193, 35.57874,111.63768,302.94754,215.01342, 15.80581,255.40787, 56.90717,CI.l(95%).Total.SURVEY_LU1_3U313
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  1.629035,  0.000000,-10.035712,  4.010292,  4.266355,  4.337391,  0.000000,CI.l(95%).Total.SURVEY_LU1_3U314
  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  4.9211158,  0.6820719,-28.4750358,  7.8232595,  0.8913752, 20.6384473,  4.3373905,  9.6778977,CI.l(95%).Total.SURVEY_LU1_3U317
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,12.189353, 1.413491, 8.103198,-1.326927, 2.891231, 0.000000, 3.585527, 3.676047,CI.l(95%).Total.SURVEY_LU1_3U318
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,12.266410, 0.000000, 6.912800, 0.000000, 0.000000, 0.000000, 7.881625, 3.582295,CI.l(95%).Total.SURVEY_LU1_3U319
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,16.567474, 7.336704, 7.980064,27.822249,25.101831, 4.053581,11.232069, 4.255342,CI.l(95%).Total.SURVEY_LU1_3U321
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.030042,5.109699,CI.l(95%).Total.SURVEY_LU1_3U322
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000,20.2996834, 9.2033710, 8.4829367, 0.0000000, 0.4473478,-8.0949369,16.8261723, 4.3369997,CI.l(95%).Total.SURVEY_LU1_3U330
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  1.254019,  6.010349,  5.177605,  8.492935,-34.533412,  8.379807,  8.571031,  1.691488,CI.l(95%).Total.SURVEY_LU1_3U341
  0.000000,  3.857292,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  4.232858,  3.735079, 15.833657,-33.216256, 12.055637,  0.000000,  8.145189, 33.220816,  4.122242,CI.l(95%).Total.SURVEY_LU1_3U350
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,27.360144,11.394693,20.142663,22.608355,-5.039102,20.616635, 6.462911,28.882680,CI.l(95%).Total.SURVEY_LU1_3U361
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 8.455074, 7.842790, 0.000000,14.733503, 4.314370, 8.068737, 7.922917, 7.746017,CI.l(95%).Total.SURVEY_LU1_3U362
